x,y,class
42.50853419412347,126.2734388271289,1
22.890959475277935,46.76941013127569,0
93.14520125045681,187.81635456245658,2
49.77493487851867,147.07761759489358,1
91.552260800843,184.01794513827267,2
96.30895497755213,186.80975465150664,2
22.846829592968867,39.12918994831685,0
85.91898358979864,200.7273948504008,2
20.066323215419867,50.59800032813648,0
94.38214158720719,196.0092484433484,2
60.475616273741196,157.39686549093213,1
97.52570933464138,199.89738675943877,2
21.97840778420054,45.7792822608533,0
23.764613326439154,29.0805879370141,0
66.57120517593408,151.0656936223633,1
83.59990378016482,203.73219015247693,2
90.29991621214008,195.03369813289208,2
57.34116421184828,154.57124070667405,1
96.26307596884247,204.7595154273593,2
92.77939828022414,194.82169808795615,2
19.05893768947205,47.754273317568554,0
82.30889157934402,176.97068024221343,2
80.41855000727675,180.8463212400281,2
62.48274095955963,137.58936983262703,1
54.26229858213232,153.3761987171872,1
23.330632340486165,32.45029267431197,0
80.14115840954264,186.62250398295606,2
99.55770718925334,199.11420396951877,2
93.98318453959004,201.0037097272495,2
20.495925449888638,33.63432978777975,0
28.41529468201366,28.155263070653238,0
67.5873434737691,150.0851808021307,1
17.62498380691478,47.9493892897564,0
90.46545785866998,187.85751709743388,2
78.21435420111152,215.8095966988182,2
25.320951552744255,34.33374572419746,0
88.22428993204967,193.63305793146372,2
78.13665092856611,201.34282791650995,2
14.090807152955042,41.03291973859789,0
24.35456024224705,17.66053502589887,0
99.68281629021692,198.91832011813645,2
90.12255311350852,205.77998743734466,2
84.10769194804264,210.27924280827645,2
48.63400248256718,148.61084597128823,1
71.31691694512887,145.7269154169602,1
63.595742227577816,158.69617312030158,1
18.349301896776268,57.91770291066106,0
55.45382571139567,151.12248865192197,1
23.359148188668144,38.175906165378805,0
23.221592470356804,52.568636594468586,0
52.827324692352434,136.44252554511263,1
50.86102007279246,150.75178379373446,1
51.26477843429204,178.89182191028203,1
87.19065251715386,204.53378686981785,2
54.48171637133795,159.2013941879588,1
99.70855210901739,196.71301239393722,2
17.481096888702805,45.8630257066576,0
82.50200131230162,212.15861120944658,2
50.45202047280378,131.8298849361785,1
19.080141994792022,39.03714418464748,0
10.889379385105798,43.497471877757675,0
19.69939643068802,39.43640236232219,0
81.98274299711062,195.1286595063194,2
69.26888293393361,166.7422045053765,1
20.582811746209725,42.03629149269721,0
30.605118007662217,32.98874905582978,0
18.858997102488946,49.84230217511045,0
71.20953699617849,213.8975051289459,2
98.74608720213722,211.4074546177535,2
64.01538526781654,145.0125753469584,1
93.94144727376404,196.27587863575246,2
14.987082051279755,29.599115129447807,0
59.65721555523689,153.0478970684317,1
20.9323043756783,50.985582127853526,0
18.810896911969508,45.641810068612784,0
79.59382304847915,217.52069799570933,2
82.14953638607244,126.71556485085776,1
95.01497542696936,201.40179272434267,2
92.52350428212237,208.31658423665195,2
70.51108496811183,142.69323217099503,1
23.220961055194206,28.684803509013623,0
16.6139855996015,27.92827354168162,0
69.99826206254153,151.25281237022347,1
24.261080032890074,27.678660733420067,0
54.88571346148753,167.67648158801163,1
66.32011734628036,156.17924951279045,1
88.55657980694352,197.99260039090126,2
61.6678255983889,149.0340319955725,1
93.59790280147935,210.81925361140878,2
26.842488506524802,53.408995278604735,0
16.77002007436473,30.660821974446222,0
21.824810903261316,32.66839127330782,0
30.078631131155976,36.426676776434356,0
88.9437150238383,193.75395101167246,2
20.98278388849791,21.952419037668534,0
76.1138437958239,140.22145744517485,1
65.09981977559283,141.55425072964988,1
48.208157766711075,135.59815427148558,1
85.22713408707381,204.4028027546479,2
23.447896071827216,38.741784928623545,0
22.115024539452374,46.17287154146861,0
20.812899333694098,30.152224141509834,0
102.96734509899879,206.33902035446448,2
55.06010275073284,151.73663757597345,1
59.40468941254371,143.41842447314767,1
10.184448952808822,56.04284648123698,0
69.28527911040777,151.3524757408547,1
53.60918159149936,143.68143111633643,1
96.34282061280557,202.8103530634666,2
95.71218078862381,190.53514542400964,2
104.09459555272667,198.23232188108562,2
93.89565345918727,220.29088068290315,2
18.219566878399455,22.30405967034202,0
92.72173775998255,194.71775994012228,2
53.9259772173713,148.22889743637216,1
21.595800887544545,36.3359903557809,0
58.39277995566102,143.99223577164864,1
59.437292402625026,170.31890089992424,1
52.81306809657949,143.34183324507987,1
91.80267635857666,203.9683880791588,2
94.9453801541164,193.8744205662615,2
11.739516026641365,43.991860595063514,0
16.557036733674313,49.356776299126565,0
91.00828301508162,199.25625653515695,2
41.22146687029269,143.1382217772521,1
28.701322168564595,38.76480964798956,0
85.73333511268167,205.35077891285826,2
84.37147488744944,208.66463020217313,2
88.75594634245927,202.57026851838597,2
61.09898271038579,149.04609093156495,1
85.46116261228597,212.78815044279554,2
95.88248199593356,193.73398289866097,2
92.39823923664734,195.8774712471681,2
84.97654863836786,217.93694642280653,2
17.387974415388143,39.03251826424924,0
12.416151518048403,46.59045315135529,0
82.47995462679098,191.13111865722163,2
63.100786625698895,162.0118655530816,1
15.865677219650857,28.493797526061922,0
100.82570671829455,187.75069362347693,2
20.35461600154571,48.92475838225279,0
13.235882874480023,36.38580698737926,0
50.8532217114595,147.09145471936458,1
96.31781816808856,204.305982470169,2
89.54091838434556,197.09925345268502,2
67.93595861246109,137.42739145173314,1
57.06809615937547,143.18503427414606,1
86.63860744497894,190.2519994844939,2
96.71668422620631,211.61350929804877,2
53.13138098377126,164.46847679673172,1
22.44527066685181,31.59286246878601,0
18.941081947993162,44.35453342708006,0
67.0297873070062,146.72919855048346,1
29.092419937678997,54.594162838725055,0
56.86257853439193,178.4332252310877,1
17.26428930601772,47.317714760528865,0
23.329041945186777,34.862712270311825,0
83.5079784287816,188.41085725676115,2
99.69879274710021,202.4474468205352,2
27.230112750282366,38.44096916969523,0
15.004401804197848,25.57558002013159,0
80.50125108355856,200.7936944454905,2
83.0365370828627,221.12366648042172,2
83.12778216024529,208.05712352841527,2
66.41408451483981,136.0583772013657,1
27.745851578897017,39.81586086151277,0
94.74075727571294,203.73458613547783,2
18.819038916917712,44.92427122307863,0
62.73998773528331,130.3649982080697,1
53.04177573755972,148.59208542344848,1
96.5832482733854,202.61020222431367,2
63.45623151986026,147.76138834792943,1
23.865988910082315,20.709984923565603,0
85.63478578884134,198.48348649320303,2
19.157014065656767,47.84144173248087,0
23.625365699906016,34.28019525233607,0
71.54810319618892,144.36075113264133,1
55.13520192441132,166.77377374686628,1
66.24361525736656,147.60203332629496,1
54.30342562711773,151.3428017533124,1
76.93755018261287,127.62673254413325,1
87.51105175036483,189.47134252664804,2
23.21752587026056,61.89678641719767,0
20.828048076168162,56.55513460052506,0
33.02651560680246,44.72875733576295,0
21.149508040122818,17.13151789476358,0
55.87955181607897,134.01995180650903,1
23.197532563065316,26.415205989816116,0
93.70344520065224,186.26906154007403,2
89.05518081744634,196.139773577108,2
14.526170678859458,47.80737504376733,0
17.360005693048215,33.68089708573859,0
95.28899368886951,196.89562870010454,2
79.51530632259622,196.92797482399757,2
58.0156328049143,160.83876745352865,1
95.9691835309007,208.9321089301132,2
59.25203024799962,151.9439900249878,1
77.38968111642194,165.3412442690365,1
46.04279807761078,145.4056786617543,1
52.30905704864453,170.96309564622766,1
41.4829295819777,142.72707148673643,1
29.968452833726495,20.318878186479196,0
84.33007709549021,187.3707838975707,2
44.10462950617334,133.77843266528654,1
86.32848411344739,192.59807363737102,2
81.64314535086918,211.28613674402965,2
55.161720877556775,144.61044029390885,1
20.20614625472452,26.450035146509876,0
66.4393688323768,132.52562582335432,1
19.12665529944531,39.42472356303822,0
90.15174419600805,215.24741488639387,2
17.092023884649347,42.21040854030724,0
12.441508863751704,49.438814507827274,0
10.767298785170494,44.01828807212881,0
87.81308531798183,184.73508793653178,2
90.50783867125928,206.01356310400982,2
17.806927393868747,28.609692878033883,0
10.95336503569329,35.83218211582179,0
61.61120074614537,141.32783354502664,1
28.146524414521572,38.963917057943924,0
59.08282789191082,147.0165015052147,1
17.10234711211959,36.19348687543942,0
59.51604767805185,146.68951481614442,1
83.37372093262128,202.6772009827852,2
14.155504353519257,37.24060577503656,0
22.257070440473182,38.27401622447726,0
24.951607645161662,59.92175228571246,0
19.2645082390279,50.395593518046496,0
44.20987961907387,144.01827629212903,1
21.766744632678755,41.06690442112878,0
102.40429302202469,200.2841512684457,2
88.53661101931029,200.7995698676576,2
19.110771122982886,39.790720636853194,0
84.76419881931636,200.87197048276664,2
22.40676998946705,37.482246958370986,0
16.645082677526936,33.854549874453866,0
96.12901138601157,196.1215010099197,2
16.712097267574222,22.639920018487302,0
92.05074880871378,206.95075982704378,2
59.62924603152352,155.78515383552465,1
27.775558096546504,60.11599300525712,0
63.27583508958439,135.65376487604806,1
98.32204391474953,195.964160284971,2
60.868988006217336,164.00384037630073,1
58.63407759588575,154.30668193213955,1
89.77085538278865,216.3153741096369,2
53.82872638898246,167.71522894970326,1
64.25335026963097,120.8410625390888,1
85.85784995517908,202.57370946111854,2
60.8997043321428,153.1518072555929,1
95.13121179878347,199.77175244144763,2
72.66839127821551,144.7864237225002,1
90.97716050318994,215.62086852075427,2
95.1672423363962,199.72967823992064,2
65.93510200304651,112.35666707241589,1
56.940983273432195,144.6892528523091,1
76.86242763539342,174.85409860171123,1
17.118788985605285,28.82957339238451,0
20.454973130747828,52.175361357889365,0
27.270598766992137,50.42471058957081,0
98.57674945679294,197.44115374613213,2
60.114563184285295,152.26919455693252,1
95.94250048704377,199.30337415672844,2
18.880138317782222,34.72674121972609,0
56.09056887760754,141.97755528766336,1
82.72326556128937,214.20667034153632,2
65.79105092383425,147.91805782732254,1
94.97532558761074,192.27997959617502,2
55.456885635554706,156.59015958659046,1
21.340500169926173,44.2645961812947,0
33.25494213935967,25.07989056909799,0
69.17345840093891,142.2696737196288,1
84.59109634452683,183.0120162292774,2
25.00781139881694,65.50128981753389,0
15.515691093746597,36.372622745364886,0
5.523908440726576,33.23208827172523,0
59.83670285387097,143.9979930686427,1
72.50561167674388,140.94972529093553,1
98.38468776262165,198.16968340158076,2
92.26341101455593,212.3508632227083,2
86.74962352050063,200.9734038435132,2
63.891597471301175,133.34877219326648,1
57.846718637512716,136.2240852599515,1
86.91806584818414,201.7460466418339,2
96.37201321383343,191.67421868612473,2
55.791713762315254,147.71017553601226,1
96.76341933885645,226.45701587583306,2
17.039070190180936,29.942952633765728,0
76.46793563858311,132.64563503746183,1
80.15619335828929,192.5973357586067,2
52.345845346363454,128.4099365542099,1
19.223161329048388,52.86104027802098,0
44.1276487744955,136.0884187422863,1
39.432110857958676,138.31242112188446,1
44.19673906471513,133.99883739424305,1
57.66328631751193,129.70014120520108,1
18.666449950579434,39.4514890115448,0
62.66399584986293,140.9859848269227,1
58.42398814578926,128.34369292600255,1
91.7970987870651,196.27784414390405,2
56.398268684492784,154.38793009889628,1
94.28889454483009,195.58014014453664,2
22.97155001586761,45.992814474733464,0
18.366536900712404,56.98536107727781,0
22.66505717336195,48.1449479325066,0
19.046770320256652,42.15851695602154,0
80.86604450764136,208.12194125453792,2
67.23597313106097,176.7253546740184,1
15.465919767007854,25.587520175591465,0
67.15059164113414,157.5926268758274,1
91.94416063270214,190.03047879577042,2
89.49286614589727,202.41716794067517,2
78.73803962729349,186.77915327885088,2
27.69872778707222,47.558977360557236,0
57.09508910916729,153.35909628725796,1
65.07650869724466,167.9940284299704,1
59.08820701303375,146.74472384403572,1
88.37138798662568,196.96903670001836,2
20.96403919198495,37.068957046741865,0
90.15943370065108,224.61147003776406,2
88.39804325894528,206.334967040864,2
59.55748353110278,166.13609807037886,1
92.56238793763026,207.24356819307866,2
63.98255341406636,160.58343649824624,1
20.216786063719645,25.24882484100518,0
64.96749591851551,143.28190836480923,1
17.879650977784568,33.78679453464819,0
77.79909104797164,150.70899735219666,1
98.91353164804669,198.96499283241363,2
94.57465796898967,183.92324535990943,2
10.292097530814747,40.429404625717275,0
23.03009569427491,19.875031482946483,0
18.316814585689727,47.76470912131324,0
52.170554148725174,151.24744332158403,1
57.10323159756144,164.94429558020497,1
15.6608263303529,42.128481686037794,0
93.04081856255704,195.3760658323577,2
72.92795250050582,131.0851848178936,1
66.60823033365426,145.26574189907856,1
82.10020192631669,140.5474658054506,1
12.231937852122977,43.71550765476065,0
17.469826477654465,35.78897660945417,0
15.284874038288448,46.04914888275517,0
26.146841571799293,53.53836045176802,0
18.89724821510731,25.859176027336485,0
91.13709717886353,199.9739247346579,2
93.80211319183836,199.52256398334336,2
12.726055747316291,43.14225030675986,0
55.029208294360025,158.23983188452786,1
24.986329768489572,55.877553788292076,0
86.71147259695249,188.90525585210008,2
79.71814218558785,184.27910730868783,2
52.781896898526014,152.26213858395994,1
88.28239167836841,204.4951073316322,2
20.83380259944714,47.20323890628743,0
59.43349352039584,140.8668141802748,1
16.92891079028513,24.221510944635053,0
24.69656719424235,52.18968431731436,0
58.96751250750473,156.14968821386262,1
21.047006809989618,36.21302242345738,0
86.63426413566941,178.53860711644307,2
27.54470132120106,33.30909814551139,0
56.86695115834512,158.34466641023002,1
60.59754293274609,155.21756834385116,1
68.27999553701504,133.4603379189038,1
21.400211305299795,46.19118512289438,0
62.040717571499854,148.94171489679178,1
44.21075592482709,165.2048726540722,1
23.403175008469425,33.020659292360726,0
90.33352164128094,193.83020857063067,2
22.70782551586275,41.15095954034257,0
61.46570438695069,144.98811773033745,1
55.52673954301702,139.5182989126981,1
24.471535832747975,58.41438781183466,0
91.18875966767949,214.20961700737894,2
49.68490807165672,138.48105298236388,1
70.4681372507693,152.6438684518281,1
48.556163484900225,131.61646423632573,1
24.504646171252713,57.01231644378687,0
71.89545417544166,159.12170018599622,1
83.36222738422042,210.0365793437206,2
59.0179057060969,146.98148463389344,1
58.27241403092658,164.09636558736392,1
88.97417306891467,211.77351101729164,2
74.64190684186451,148.02421564353838,1
14.526405635414406,28.50996064334477,0
18.46716477560501,44.352083629870144,0
27.516612494108756,38.73474558702265,0
88.06230702996511,218.52550316099678,2
52.51376227306803,150.60758489939727,1
21.31507340884874,41.0645441032767,0
94.8338432502421,208.06979866110333,2
56.85727223881362,150.03930825640947,1
93.32621034484526,206.94356065163993,2
13.116924529627184,34.609692552805065,0
13.394864582907028,28.814397522186113,0
17.79956859873686,30.874313623416562,0
93.54010451995036,196.62875070327405,2
94.56898788591052,201.18620748464036,2
14.089919762709684,44.990372952691594,0
94.34652422839548,204.55647729933185,2
20.8325352021739,40.10074066103018,0
15.603976527743411,29.299064844566317,0
49.32649318381601,158.38591285933845,1
91.37893892942596,184.9865594556678,2
26.44781612082723,28.324135597404556,0
20.177612153889786,40.45195679104028,0
84.39047490356258,207.96452387101132,2
45.055821703364586,157.52774281215426,1
72.23592677510887,148.79598729437652,1
25.20925305159881,44.44750530781465,0
91.8124610926296,189.34546027360656,2
71.82395173812368,143.25843440217804,1
91.34351459852157,194.53362697182715,2
86.8137782962939,190.2512283712151,2
22.77566122525105,36.40708379172661,0
53.362194589857666,147.49411026007766,1
15.021760910734095,35.377057581112304,0
66.17285687685815,146.91905972096825,1
66.84607014051265,115.66209152744281,1
49.81009375610073,154.62830936610217,1
50.10561854046515,145.13262033948604,1
56.43960245093591,145.1212813538257,1
85.73217100092202,186.1171390595237,2
22.382443815826843,55.51005936925431,0
90.28829902659353,215.98338716962152,2
69.31925006109284,129.97730454767338,1
21.586288626169917,37.644697793109074,0
54.84338536262658,161.13351160650424,1
10.544355690567771,36.41465045019805,0
91.07673590566306,193.93864071077533,2
11.448359448818614,33.28914471195133,0
16.71522381539582,43.12704856882723,0
16.39136610951662,66.15393565087129,0
17.457864425582844,48.2790102129821,0
13.419828700365711,28.914424940573024,0
54.1977871351204,142.4534034918819,1
25.729522892259,37.32245829954438,0
25.715742437874667,31.408330256831572,0
99.19499865279583,189.5431573340131,2
20.050732628718873,47.499298364748306,0
91.62731477338947,194.97065034257133,2
69.28489134154927,154.46177783216564,1
12.646695215314413,57.8242871812302,0
94.8337710402222,194.7566482974779,2
97.81406834037394,202.74625975377168,2
52.88831739169901,137.71652713041573,1
26.913195728018298,44.155101650753714,0
30.288580401507915,53.00044402481261,0
94.66708002306497,212.48447134758746,2
22.97252184330062,40.42306007632233,0
83.28134370522444,194.8103559237964,2
25.34601964520462,42.36803933646564,0
83.84645608417732,200.51111503397587,2
21.848704013201818,44.611383849039775,0
63.7687608586482,142.38624226708689,1
3.518734940087352,35.99832362168474,0
22.029016917678756,37.81695919143882,0
80.97179829182791,157.9975708951855,1
9.540717888647643,47.99179467171793,0
59.56886404789492,144.82125070958418,1
10.264423116326904,28.490158190761747,0
84.63515136716893,203.62640625501425,2
78.42133887107818,207.3191488201941,2
20.797711634986086,38.658490372568416,0
23.968024016297974,32.86390898962422,0
22.04869316384546,35.22030209610735,0
84.41890518325457,216.39339402108035,2
16.953026217020362,42.21730298225462,0
91.63363611651384,210.13391345418506,2
52.80860807888864,140.36288881165495,1
82.02722934890615,212.1024551441778,2
88.56523763938823,208.94686218530057,2
52.44233432582074,148.7710209468319,1
92.46934750352186,206.08939881118243,2
26.493487001584587,52.939343070874955,0
32.987917013528815,28.91978637816199,0
92.0284014728379,194.74266355563475,2
23.229860814097684,45.24033931477872,0
86.40409594023524,200.2024826636432,2
17.313116128892275,44.11289004525972,0
26.420281232704696,46.881548579784976,0
88.34203319911933,204.98622304143,2
20.364736893028912,37.47164317267667,0
97.33785402077001,198.16046701563545,2
18.656864140567052,55.553380342044726,0
27.502102188440745,40.862023557115506,0
64.58423468841124,166.26381343077503,1
63.64318536782572,167.097896027097,1
86.11086511759594,192.19051158267442,2
64.07300796040084,158.82611895258972,1
87.42572431280252,189.19788197276702,2
63.75527084956564,169.40600055794397,1
19.490874671197854,41.885588034215374,0
95.80085742590471,201.40016910875315,2
89.80937296321947,191.34875639675607,2
30.189287751183485,33.9320917662071,0
88.34671812962564,202.2618989855613,2
86.79255142785894,200.90992095233707,2
62.768910294410034,145.37859880606212,1
96.46722633496483,208.7833904559058,2
25.35049242413637,39.97538803434031,0
61.33425155521998,137.87203609343374,1
62.71271328643828,158.64457578924714,1
21.702690286862115,28.407238185314966,0
14.610635931859374,20.765627592080794,0
68.19258753412878,151.15388147983555,1
82.452861407276,189.69313331168598,2
51.392010593721665,152.13734463416253,1
20.275135422607324,48.16358101774277,0
57.441122126835666,161.81404566688116,1
23.98078699687725,44.97648195316228,0
63.57882138136144,134.08724104519777,1
90.82920832242415,192.79847950412517,2
50.995728032223596,150.06498539862397,1
60.21248083890722,150.18095607275276,1
19.73744265439292,30.58090472134709,0
21.11093368451085,35.37567233918828,0
17.84980997286181,48.103581250910125,0
64.18254030394834,156.04492509092,1
87.9206337737588,196.9154638541413,2
22.145567325645562,50.2965241083952,0
23.980237870428756,26.73490506265526,0
55.72323601078101,159.866428593424,1
16.139207649092576,46.8459375352188,0
92.85819693881604,207.46692343647,2
82.07340191571342,202.9646164129965,2
25.558323774460312,33.46751479200607,0
20.054813085584875,45.91991820918492,0
59.08193278481308,145.01254584038494,1
93.27609551010735,202.05238153789597,2
92.90372712253259,192.72100561345883,2
20.032590374894536,36.55108607944246,0
67.02893128481531,148.28101180435056,1
85.96567016789848,203.99723904398942,2
94.27413895976176,205.6719397280323,2
51.371012226647395,170.348392934352,1
64.08519192852107,151.77751760336423,1
88.03276022119826,190.52270422031177,2
82.13348362578486,207.99965630506063,2
62.05314253715498,154.05161123297677,1
89.79344104109562,198.0962853391307,2
12.286372452589358,35.99525260678641,0
9.431672287201348,33.817635754931786,0
58.78188933266004,142.1825197646586,1
72.94580768561462,135.3544110073662,1
62.568120065647285,161.58611904112428,1
16.65848381642778,44.34799561023824,0
96.49121709412714,200.93057472394906,2
24.536118089372792,33.7925061628128,0
97.62947446793632,210.89368376110932,2
23.419488821713536,25.793641019511476,0
95.31541393866725,198.6900709517385,2
23.65554265506282,49.82146367425443,0
56.17996042066858,126.08845895073341,1
11.813596302982024,41.76049905523375,0
86.87318762524168,193.39842947595918,2
25.52468488500677,41.21161091181869,0
18.09494581952714,36.255493670347356,0
19.27270474446322,45.936912896062225,0
50.67372053482844,164.79052543449555,1
17.244552139203886,65.13326374190618,0
59.927286665732595,148.63920181053393,1
63.940497422870024,158.85567302496293,1
17.70669516412167,43.421540639486054,0
17.357312871911503,44.16081519348302,0
24.21087782574434,54.75799947582375,0
91.95159915862935,193.158066071526,2
22.243362325960746,36.41715001485241,0
72.22656468854697,147.8943160962002,1
17.474628057948213,30.15151356002157,0
89.70588497711019,199.98525065159967,2
22.755798872115733,46.57969923070236,0
84.77095583005192,208.28361957523848,2
91.37429842951272,198.16174288428996,2
20.1109824862955,51.42035929103062,0
82.21839529255298,125.1146095391992,1
90.59921700999044,223.2538205668239,2
25.78469882782166,45.67256612625246,0
24.149716069234213,35.69564425908532,0
50.7475071748721,155.54521993744163,1
80.7070569722358,198.47212999696814,2
91.48208763219776,179.10782049672048,2
26.286673310734773,40.46905706741824,0
21.43957409781587,49.115069486070524,0
60.6308144321374,161.56550705190722,1
57.727306776406,153.02037357439156,1
82.05623252042157,209.57771631278948,2
84.23687569446592,204.35439926730928,2
11.88843155580151,42.2257592282737,0
83.3817204053205,193.1100706875303,2
55.7919341005652,145.8334722014866,1
66.20812817213589,146.92365978120947,1
17.77466369602201,42.85478467994152,0
62.04500628439774,159.63783838199458,1
61.08183368941345,142.6268743642382,1
63.99239068386379,133.29887023936493,1
51.72148054786193,167.27713010387438,1
25.295968575617742,30.313791187399367,0
12.964115075232035,44.90095002543946,0
87.31312078568035,202.53183536788737,2
59.83275673778737,145.86797608994874,1
94.56086908889849,206.07457800420556,2
26.89654667775377,27.923702057563123,0
23.84015760064195,56.30729665475708,0
27.079581787279295,66.34877800851585,0
15.854120352463477,52.30915128254569,0
25.951852400356046,31.89909066489417,0
25.0932836495665,16.74312239813993,0
8.018624714871683,44.77363873991328,0
58.23628604884579,134.4795307769993,1
93.6122245402907,195.8684077385512,2
17.422930672772807,55.228219558256754,0
51.31339862163011,169.4841837943522,1
76.913401743535,170.7799884956937,1
90.66624090582545,200.9841452556151,2
20.692027170770306,48.965997431875664,0
82.1460353107496,180.08557275572252,2
16.938195021018803,25.00845470100568,0
52.81727496502477,146.54165272347583,1
68.63180184111442,160.0955615915637,1
64.03706896740842,144.88305263958452,1
55.435490457547765,159.6319006573002,1
93.36300143199729,188.46445168531156,2
18.732399271294614,41.020314167533186,0
21.172453589892708,45.49882370391616,0
91.37858332311424,207.57404539663446,2
22.101336052397993,35.48439335642102,0
62.397215387173965,150.3439497458971,1
22.105248255824545,24.5925898204841,0
70.04646648388459,148.7389854688623,1
93.84337651844115,210.8167919999196,2
18.315491186370203,37.37109263016055,0
89.41228352408895,192.5206747998815,2
26.15085293998533,47.814274487254266,0
60.89937963958572,177.42250345993088,1
87.7558894958574,221.7327042752028,2
16.84430828934982,42.614226119007704,0
62.18430486532998,159.24603717238637,1
84.87085918472654,216.3862955919088,2
97.70877254300584,202.4129669833043,2
14.8109082312146,44.6131477944828,0
27.390338627597107,36.7703248269308,0
18.573848420637756,63.67974791891818,0
51.386101170978755,158.62504395468596,1
20.94587869282688,37.32729422803646,0
84.28176505071427,194.2466618114693,2
90.20623056618156,181.42790989719128,2
17.11228234200334,24.194791538102578,0
24.725366339345456,32.73850482709823,0
90.82049765962579,209.28327286959228,2
50.49199334340372,153.91335874727747,1
17.014817297869975,27.45197000959068,0
23.52473624796565,30.73482403516381,0
97.72255262274285,202.81603037417958,2
19.77362596266158,56.734758491995905,0
51.64482750504877,136.77648115262636,1
96.32421786510533,204.58936806761864,2
23.502818374466877,35.545680605068746,0
